"","CalfID","Calf.Age","BodyTemp","Appetite","Attitude","Nose","Eye","Ear","Cough","Temperature","Fecal","Navel","Joint","TRS","THS","BRD","Refuse","Scour","Fever","Sick","DiarSS","Study ID","FarmID","TRT","FOO","Egroup","AgeatEnroll","BWKg","Btime","Bdate","Edate","Etime","TP","HbpremgdL","HbpostmgdL"
"270",433965,4,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",80,1433965,"B+N","MAD",3,31.58,46.4,05:46:00,"7/24/2025","7/25/2025",13:21:00,6.9,11,12
"271",433967,1,103,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",74,1433967,"B+N","MAD",3,30.85,38.2,06:10:00,"7/24/2025","7/25/2025",13:01:00,7.2,14,13
"272",433967,2,103.1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",74,1433967,"B+N","MAD",3,30.85,38.2,06:10:00,"7/24/2025","7/25/2025",13:01:00,7.2,14,13
"273",433967,3,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",74,1433967,"B+N","MAD",3,30.85,38.2,06:10:00,"7/24/2025","7/25/2025",13:01:00,7.2,14,13
"274",433967,4,101.1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",74,1433967,"B+N","MAD",3,30.85,38.2,06:10:00,"7/24/2025","7/25/2025",13:01:00,7.2,14,13
"275",433969,1,102.4,0,0,0,0,0,0,2,1,2,0,2,5,0,0,0,0,1,"Normal",92,1433969,"BO","MAD",3,31.68,50,06:20:00,"7/24/2025","7/25/2025",14:01:00,6.6,12,13
"276",433969,2,101.1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",92,1433969,"BO","MAD",3,31.68,50,06:20:00,"7/24/2025","7/25/2025",14:01:00,6.6,12,13
"277",433969,3,102.9,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",92,1433969,"BO","MAD",3,31.68,50,06:20:00,"7/24/2025","7/25/2025",14:01:00,6.6,12,13
"278",433969,4,101.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",92,1433969,"BO","MAD",3,31.68,50,06:20:00,"7/24/2025","7/25/2025",14:01:00,6.6,12,13
"279",433970,1,102.5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",78,1433970,"BO","MAD",3,31,50.5,06:15:00,"7/24/2025","7/25/2025",13:15:00,6.4,11,16
"280",433970,2,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",78,1433970,"BO","MAD",3,31,50.5,06:15:00,"7/24/2025","7/25/2025",13:15:00,6.4,11,16
"281",433970,3,103.5,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",78,1433970,"BO","MAD",3,31,50.5,06:15:00,"7/24/2025","7/25/2025",13:15:00,6.4,11,16
"282",433970,4,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",78,1433970,"BO","MAD",3,31,50.5,06:15:00,"7/24/2025","7/25/2025",13:15:00,6.4,11,16
"283",433971,1,102.8,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",93,1433971,"B+N","MAD",3,29.93,42.7,08:10:00,"7/24/2025","7/25/2025",14:06:00,7.6,14,11
"284",433971,2,103.1,0,0,0,0,0,0,3,1,0,0,3,4,0,0,0,0,1,"Normal",93,1433971,"B+N","MAD",3,29.93,42.7,08:10:00,"7/24/2025","7/25/2025",14:06:00,7.6,14,11
"285",433971,3,103.9,0,0,0,0,0,0,3,1,1,0,3,5,0,0,0,1,1,"Normal",93,1433971,"B+N","MAD",3,29.93,42.7,08:10:00,"7/24/2025","7/25/2025",14:06:00,7.6,14,11
"286",433971,4,103.1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",93,1433971,"B+N","MAD",3,29.93,42.7,08:10:00,"7/24/2025","7/25/2025",14:06:00,7.6,14,11
"287",433975,1,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",83,1433975,"B+N","MAD",3,26.12,35,11:25:00,"7/24/2025","7/25/2025",13:32:00,7.5,14,13
"288",433975,2,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",83,1433975,"B+N","MAD",3,26.12,35,11:25:00,"7/24/2025","7/25/2025",13:32:00,7.5,14,13
"289",433975,3,103.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",83,1433975,"B+N","MAD",3,26.12,35,11:25:00,"7/24/2025","7/25/2025",13:32:00,7.5,14,13
"290",433975,4,102.5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",83,1433975,"B+N","MAD",3,26.12,35,11:25:00,"7/24/2025","7/25/2025",13:32:00,7.5,14,13
"291",433978,1,102,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",77,1433978,"B+N","MAD",3,24.47,41.8,12:42:00,"7/24/2025","7/25/2025",13:10:00,7.2,12,11
"292",433978,2,101.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",77,1433978,"B+N","MAD",3,24.47,41.8,12:42:00,"7/24/2025","7/25/2025",13:10:00,7.2,12,11
"293",433978,3,101,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",77,1433978,"B+N","MAD",3,24.47,41.8,12:42:00,"7/24/2025","7/25/2025",13:10:00,7.2,12,11
"294",433978,4,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",77,1433978,"B+N","MAD",3,24.47,41.8,12:42:00,"7/24/2025","7/25/2025",13:10:00,7.2,12,11
"295",433979,1,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",79,1433979,"BO","MAD",3,24.07,50,13:15:00,"7/24/2025","7/25/2025",13:19:00,6.7,10,12
"296",433979,2,101.7,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",79,1433979,"BO","MAD",3,24.07,50,13:15:00,"7/24/2025","7/25/2025",13:19:00,6.7,10,12
"297",433979,3,102,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,1,"Normal",79,1433979,"BO","MAD",3,24.07,50,13:15:00,"7/24/2025","7/25/2025",13:19:00,6.7,10,12
"298",433979,4,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",79,1433979,"BO","MAD",3,24.07,50,13:15:00,"7/24/2025","7/25/2025",13:19:00,6.7,10,12
"299",433980,1,103.4,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",85,1433980,"B+N","MAD",3,23.12,39.1,14:32:00,"7/24/2025","7/25/2025",13:39:00,6.7,12,12
"300",433980,2,102,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",85,1433980,"B+N","MAD",3,23.12,39.1,14:32:00,"7/24/2025","7/25/2025",13:39:00,6.7,12,12
"301",433980,3,102.4,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",85,1433980,"B+N","MAD",3,23.12,39.1,14:32:00,"7/24/2025","7/25/2025",13:39:00,6.7,12,12
"302",433980,4,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",85,1433980,"B+N","MAD",3,23.12,39.1,14:32:00,"7/24/2025","7/25/2025",13:39:00,6.7,12,12
"303",433981,1,102.8,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,1,"Normal",91,1433981,"LIDO","MAD",3,23.32,45.9,14:39:00,"7/24/2025","7/25/2025",13:58:00,7.6,15,14
"304",433981,2,102.5,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,1,"Normal",91,1433981,"LIDO","MAD",3,23.32,45.9,14:39:00,"7/24/2025","7/25/2025",13:58:00,7.6,15,14
"305",433981,3,103.8,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,"Normal",91,1433981,"LIDO","MAD",3,23.32,45.9,14:39:00,"7/24/2025","7/25/2025",13:58:00,7.6,15,14
"306",433981,4,103.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",91,1433981,"LIDO","MAD",3,23.32,45.9,14:39:00,"7/24/2025","7/25/2025",13:58:00,7.6,15,14
"307",433982,1,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",86,1433982,"LIDO","MAD",3,21.98,45.9,15:43:00,"7/24/2025","7/25/2025",13:42:00,6.7,12,10
"308",433982,2,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",86,1433982,"LIDO","MAD",3,21.98,45.9,15:43:00,"7/24/2025","7/25/2025",13:42:00,6.7,12,10
"309",433982,3,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",86,1433982,"LIDO","MAD",3,21.98,45.9,15:43:00,"7/24/2025","7/25/2025",13:42:00,6.7,12,10
"310",433982,4,100.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",86,1433982,"LIDO","MAD",3,21.98,45.9,15:43:00,"7/24/2025","7/25/2025",13:42:00,6.7,12,10
"311",433984,1,101.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",90,1433984,"BO","MAD",3,21.18,44.1,16:43:00,"7/24/2025","7/25/2025",13:54:00,6.7,11,15
"312",433984,2,101.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",90,1433984,"BO","MAD",3,21.18,44.1,16:43:00,"7/24/2025","7/25/2025",13:54:00,6.7,11,15
"313",433984,3,101.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",90,1433984,"BO","MAD",3,21.18,44.1,16:43:00,"7/24/2025","7/25/2025",13:54:00,6.7,11,15
"314",433984,4,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",90,1433984,"BO","MAD",3,21.18,44.1,16:43:00,"7/24/2025","7/25/2025",13:54:00,6.7,11,15
"315",433988,1,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",94,1433988,"LIDO","MAD",3,20.75,40.5,17:25:00,"7/24/2025","7/25/2025",14:10:00,7,10,13
"316",433988,2,102.7,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,1,"Normal",94,1433988,"LIDO","MAD",3,20.75,40.5,17:25:00,"7/24/2025","7/25/2025",14:10:00,7,10,13
"317",433988,3,103,0,0,0,0,0,0,3,0,2,0,3,5,0,0,0,0,1,"Normal",94,1433988,"LIDO","MAD",3,20.75,40.5,17:25:00,"7/24/2025","7/25/2025",14:10:00,7,10,13
"318",433988,4,101.8,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",94,1433988,"LIDO","MAD",3,20.75,40.5,17:25:00,"7/24/2025","7/25/2025",14:10:00,7,10,13
"319",433994,1,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",84,1433994,"LIDO","MAD",3,17.58,44.1,20:00:00,"7/24/2025","7/25/2025",13:35:00,6.6,10,11
"320",433994,2,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",84,1433994,"LIDO","MAD",3,17.58,44.1,20:00:00,"7/24/2025","7/25/2025",13:35:00,6.6,10,11
"321",433994,3,102.5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",84,1433994,"LIDO","MAD",3,17.58,44.1,20:00:00,"7/24/2025","7/25/2025",13:35:00,6.6,10,11
"322",433994,4,101.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",84,1433994,"LIDO","MAD",3,17.58,44.1,20:00:00,"7/24/2025","7/25/2025",13:35:00,6.6,10,11
"323",433995,1,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",88,1433995,"LIDO","MAD",3,17.37,43.6,20:25:00,"7/24/2025","7/25/2025",13:47:00,6.8,12,13
"324",433995,2,103.6,0,0,0,0,0,0,3,2,0,0,3,5,0,0,1,1,1,"Mild",88,1433995,"LIDO","MAD",3,17.37,43.6,20:25:00,"7/24/2025","7/25/2025",13:47:00,6.8,12,13
"325",433995,3,103.3,0,0,0,0,0,0,3,2,0,0,3,5,0,0,1,0,1,"Mild",88,1433995,"LIDO","MAD",3,17.37,43.6,20:25:00,"7/24/2025","7/25/2025",13:47:00,6.8,12,13
"326",433995,4,102.5,0,0,2,1,0,0,2,2,0,0,5,7,1,0,1,0,1,"Mild",88,1433995,"LIDO","MAD",3,17.37,43.6,20:25:00,"7/24/2025","7/25/2025",13:47:00,6.8,12,13
"327",433996,1,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",75,1433996,"BO","MAD",3,16.52,50.5,20:32:00,"7/24/2025","7/25/2025",13:03:00,7.2,14,19
"328",433996,2,103.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",75,1433996,"BO","MAD",3,16.52,50.5,20:32:00,"7/24/2025","7/25/2025",13:03:00,7.2,14,19
"329",433996,3,103.3,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,0,1,"Normal",75,1433996,"BO","MAD",3,16.52,50.5,20:32:00,"7/24/2025","7/25/2025",13:03:00,7.2,14,19
"330",433996,4,102.9,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",75,1433996,"BO","MAD",3,16.52,50.5,20:32:00,"7/24/2025","7/25/2025",13:03:00,7.2,14,19
"331",434000,1,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",89,1434000,"B+N","MAD",3,16.32,34.5,21:32:00,"7/24/2025","7/25/2025",13:51:00,6.7,11,11
"332",434000,2,100.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Normal",89,1434000,"B+N","MAD",3,16.32,34.5,21:32:00,"7/24/2025","7/25/2025",13:51:00,6.7,11,11
"333",434000,3,103.1,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,0,1,"Normal",89,1434000,"B+N","MAD",3,16.32,34.5,21:32:00,"7/24/2025","7/25/2025",13:51:00,6.7,11,11
"334",434000,4,101.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",89,1434000,"B+N","MAD",3,16.32,34.5,21:32:00,"7/24/2025","7/25/2025",13:51:00,6.7,11,11
"335",434002,1,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",82,1434002,"BO","MAD",3,15.5,36.8,22:00:00,"7/24/2025","7/25/2025",13:30:00,7,12,16
"336",434002,2,101.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",82,1434002,"BO","MAD",3,15.5,36.8,22:00:00,"7/24/2025","7/25/2025",13:30:00,7,12,16
"337",434002,3,103.2,0,0,0,0,0,0,3,2,0,0,3,5,0,0,1,0,1,"Mild",82,1434002,"BO","MAD",3,15.5,36.8,22:00:00,"7/24/2025","7/25/2025",13:30:00,7,12,16
"338",434002,4,100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",82,1434002,"BO","MAD",3,15.5,36.8,22:00:00,"7/24/2025","7/25/2025",13:30:00,7,12,16
"339",449432,1,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",69,1449432,"LIDO","CAD",3,34.17,42.7,02:35:00,"7/24/2025","7/25/2025",12:45:00,7.3,12,12
"340",449432,2,102.4,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",69,1449432,"LIDO","CAD",3,34.17,42.7,02:35:00,"7/24/2025","7/25/2025",12:45:00,7.3,12,12
"341",449432,3,102.9,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",69,1449432,"LIDO","CAD",3,34.17,42.7,02:35:00,"7/24/2025","7/25/2025",12:45:00,7.3,12,12
"342",449432,4,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",69,1449432,"LIDO","CAD",3,34.17,42.7,02:35:00,"7/24/2025","7/25/2025",12:45:00,7.3,12,12
"343",449435,1,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",67,1449435,"B+N","CAD",3,29.45,43.2,07:10:00,"7/24/2025","7/25/2025",12:37:00,5.9,11,11
"344",449435,2,101.9,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",67,1449435,"B+N","CAD",3,29.45,43.2,07:10:00,"7/24/2025","7/25/2025",12:37:00,5.9,11,11
"345",449435,3,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",67,1449435,"B+N","CAD",3,29.45,43.2,07:10:00,"7/24/2025","7/25/2025",12:37:00,5.9,11,11
"346",449435,4,101.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",67,1449435,"B+N","CAD",3,29.45,43.2,07:10:00,"7/24/2025","7/25/2025",12:37:00,5.9,11,11
"347",449438,1,102.8,0,0,0,0,0,0,2,1,1,0,2,4,0,0,0,0,1,"Normal",72,1449438,"B+N","CAD",3,28.73,45,08:11:00,"7/24/2025","7/25/2025",12:55:00,6.5,14,36
"348",449438,2,102.5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",72,1449438,"B+N","CAD",3,28.73,45,08:11:00,"7/24/2025","7/25/2025",12:55:00,6.5,14,36
"349",449438,3,103.9,0,0,0,0,0,0,3,0,2,0,3,5,0,0,0,1,1,"Normal",72,1449438,"B+N","CAD",3,28.73,45,08:11:00,"7/24/2025","7/25/2025",12:55:00,6.5,14,36
"350",449438,4,102.2,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",72,1449438,"B+N","CAD",3,28.73,45,08:11:00,"7/24/2025","7/25/2025",12:55:00,6.5,14,36
"351",449439,1,103.6,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,1,1,"Normal",68,1449439,"BO","CAD",3,28.02,44.1,08:40:00,"7/24/2025","7/25/2025",12:41:00,6.8,12,10
"352",449439,2,102.6,0,0,0,0,0,0,2,1,2,0,2,5,0,0,0,0,1,"Normal",68,1449439,"BO","CAD",3,28.02,44.1,08:40:00,"7/24/2025","7/25/2025",12:41:00,6.8,12,10
"353",449439,3,103.9,0,0,0,0,0,0,3,0,2,1,3,6,0,0,0,1,1,"Normal",68,1449439,"BO","CAD",3,28.02,44.1,08:40:00,"7/24/2025","7/25/2025",12:41:00,6.8,12,10
"354",449439,4,102.8,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",68,1449439,"BO","CAD",3,28.02,44.1,08:40:00,"7/24/2025","7/25/2025",12:41:00,6.8,12,10
"355",449441,1,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",81,1449441,"LIDO","CAD",3,26.42,43.2,11:00:00,"7/24/2025","7/25/2025",13:25:00,6.6,12,12
"356",449441,2,102,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",81,1449441,"LIDO","CAD",3,26.42,43.2,11:00:00,"7/24/2025","7/25/2025",13:25:00,6.6,12,12
"357",449441,3,101.8,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",81,1449441,"LIDO","CAD",3,26.42,43.2,11:00:00,"7/24/2025","7/25/2025",13:25:00,6.6,12,12
"358",449441,4,102.2,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",81,1449441,"LIDO","CAD",3,26.42,43.2,11:00:00,"7/24/2025","7/25/2025",13:25:00,6.6,12,12
"359",449444,1,102.9,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",87,1449444,"BO","CAD",3,24.95,39.5,12:48:00,"7/24/2025","7/25/2025",13:45:00,6.9,11,11
"360",449444,2,102.7,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",87,1449444,"BO","CAD",3,24.95,39.5,12:48:00,"7/24/2025","7/25/2025",13:45:00,6.9,11,11
"361",449444,3,103.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",87,1449444,"BO","CAD",3,24.95,39.5,12:48:00,"7/24/2025","7/25/2025",13:45:00,6.9,11,11
"362",449444,4,101.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",87,1449444,"BO","CAD",3,24.95,39.5,12:48:00,"7/24/2025","7/25/2025",13:45:00,6.9,11,11
"363",449449,1,103.3,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,0,1,"Normal",65,1449449,"BO","CAD",3,30.9,49.5,05:35:00,"7/24/2025","7/25/2025",12:29:00,7.2,12,14
"364",449449,2,101.8,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",65,1449449,"BO","CAD",3,30.9,49.5,05:35:00,"7/24/2025","7/25/2025",12:29:00,7.2,12,14
"365",449449,3,103.7,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,1,1,"Normal",65,1449449,"BO","CAD",3,30.9,49.5,05:35:00,"7/24/2025","7/25/2025",12:29:00,7.2,12,14
"366",449449,4,101.4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",65,1449449,"BO","CAD",3,30.9,49.5,05:35:00,"7/24/2025","7/25/2025",12:29:00,7.2,12,14
"367",449450,1,100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",66,1449450,"B+N","CAD",3,15.5,33.2,21:05:00,"7/24/2025","7/25/2025",12:35:00,5.7,11,10
"368",449450,2,101,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",66,1449450,"B+N","CAD",3,15.5,33.2,21:05:00,"7/24/2025","7/25/2025",12:35:00,5.7,11,10
"369",449450,3,101.9,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,"Normal",66,1449450,"B+N","CAD",3,15.5,33.2,21:05:00,"7/24/2025","7/25/2025",12:35:00,5.7,11,10
"370",449450,4,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",66,1449450,"B+N","CAD",3,15.5,33.2,21:05:00,"7/24/2025","7/25/2025",12:35:00,5.7,11,10
